order_id,customer_name,food_item,category,branch_location,payment_method,order_status,quantity,price,order_date,delivery_date,total_amount
ORD781,Juan,Pork,Fried,Laguna,GCash,Completed,3,254.67858,2026-02-20T00:00:00,2026-02-21T00:00:00,764.03574
ORD782,Juan,Chicken,Fried,Manila,Card,Completed,1,428.4569699,2026-02-21T00:00:00,2026-02-22T00:00:00,428.4569699
ORD783,Pedro,Burger,Fried,Cavite,Cash,Pending,3,487.7963598,2026-02-22T00:00:00,2026-02-23T00:00:00,1463.389079
ORD784,Jose,Pork,Fried,Laguna,Card,Pending,4,281.5704546,2026-02-23T00:00:00,2026-02-24T00:00:00,1126.281818
ORD785,Juan,BBQ,Fast Food,Laguna,Card,Cancelled,1,302.7998481,2026-02-24T00:00:00,2026-02-25T00:00:00,302.7998481
ORD786,Maria,BBQ,Grilled,Cavite,Cash,Cancelled,4,328.8687847,2026-02-25T00:00:00,2026-02-26T00:00:00,1315.475139
ORD787,Ana,Steak,Fast Food,Manila,Card,Completed,4,472.9392567,2026-02-26T00:00:00,2026-02-27T00:00:00,1891.757027
ORD788,Juan,Burger,Fried,Laguna,Cash,Cancelled,3,443.2827164,2026-02-27T00:00:00,2026-02-28T00:00:00,1329.848149
ORD789,Juan,Pork,Fast Food,Laguna,GCash,Cancelled,4,168.2404498,2026-02-28T00:00:00,2026-03-01T00:00:00,672.9617994
ORD790,Pedro,BBQ,Grilled,Cavite,GCash,Completed,3,274.7031271,2026-03-01T00:00:00,2026-03-02T00:00:00,824.1093814
ORD791,Jose,Burger,Fast Food,Cavite,Cash,Completed,2,285.6001713,2026-03-02T00:00:00,2026-03-03T00:00:00,571.2003426
ORD792,Ana,Steak,Grilled,Manila,GCash,Cancelled,3,415.6384447,2026-03-03T00:00:00,2026-03-04T00:00:00,1246.915334
ORD793,Maria,Chicken,Fast Food,Laguna,GCash,Pending,4,341.157153,2026-03-04T00:00:00,2026-03-05T00:00:00,1364.628612
ORD794,Ana,Burger,Grilled,Manila,Cash,Cancelled,2,361.6881848,2026-03-05T00:00:00,2026-03-06T00:00:00,723.3763696
ORD795,Maria,Burger,Grilled,Manila,GCash,Cancelled,3,499.2799631,2026-03-06T00:00:00,2026-03-07T00:00:00,1497.839889
ORD796,Jose,Chicken,Fried,Cavite,Card,Pending,4,129.9840174,2026-03-07T00:00:00,2026-03-08T00:00:00,519.9360696
ORD797,Maria,Burger,Grilled,Laguna,Card,Pending,1,189.2039294,2026-03-08T00:00:00,2026-03-09T00:00:00,189.2039294
ORD798,Pedro,Steak,Fried,Laguna,Cash,Completed,1,263.1583749,2026-03-09T00:00:00,2026-03-10T00:00:00,263.1583749
ORD799,Pedro,Steak,Fried,Laguna,GCash,Completed,3,239.1129612,2026-03-10T00:00:00,2026-03-11T00:00:00,717.3388837
ORD800,Pedro,Chicken,Fried,Cavite,Card,Cancelled,3,108.6582245,2026-03-11T00:00:00,2026-03-12T00:00:00,325.9746736
ORD801,Pedro,Pork,Fast Food,Cavite,Card,Pending,1,136.7110426,2026-03-12T00:00:00,2026-03-13T00:00:00,136.7110426
ORD802,Ana,BBQ,Fast Food,Cavite,GCash,Completed,4,372.3813166,2026-03-13T00:00:00,2026-03-14T00:00:00,1489.525266
ORD803,Jose,Pork,Fast Food,Cavite,GCash,Cancelled,4,451.7297853,2026-03-14T00:00:00,2026-03-15T00:00:00,1806.919141
ORD804,Maria,Burger,Fast Food,Cavite,Card,Pending,4,305.6908045,2026-03-15T00:00:00,2026-03-16T00:00:00,1222.763218
ORD805,Maria,BBQ,Grilled,Laguna,Card,Cancelled,3,315.6764318,2026-03-16T00:00:00,2026-03-17T00:00:00,947.0292954
ORD806,Pedro,Chicken,Grilled,Manila,Cash,Completed,2,202.0373731,2026-03-17T00:00:00,2026-03-18T00:00:00,404.0747463
ORD807,Pedro,Chicken,Fast Food,Laguna,Cash,Completed,2,407.1505455,2026-03-18T00:00:00,2026-03-19T00:00:00,814.3010909
ORD808,Juan,BBQ,Grilled,Manila,Card,Pending,2,400.7178349,2026-03-19T00:00:00,2026-03-20T00:00:00,801.4356699
ORD809,Jose,Steak,Grilled,Cavite,Cash,Cancelled,2,335.3462757,2026-03-20T00:00:00,2026-03-21T00:00:00,670.6925514
ORD810,Ana,BBQ,Fried,Manila,Card,Pending,2,185.0657146,2026-03-21T00:00:00,2026-03-22T00:00:00,370.1314292
ORD811,Maria,Burger,Fried,Laguna,Card,Completed,3,138.8072873,2026-03-22T00:00:00,2026-03-23T00:00:00,416.4218619
ORD812,Juan,Steak,Fried,Laguna,Cash,Completed,3,125.6954303,2026-03-23T00:00:00,2026-03-24T00:00:00,377.086291
ORD813,Juan,Chicken,Fried,Manila,Cash,Cancelled,2,337.0784267,2026-03-24T00:00:00,2026-03-25T00:00:00,674.1568533
ORD814,Maria,BBQ,Grilled,Cavite,GCash,Cancelled,3,430.0141277,2026-03-25T00:00:00,2026-03-26T00:00:00,1290.042383
ORD815,Ana,Pork,Fast Food,Cavite,GCash,Cancelled,3,443.3321727,2026-03-26T00:00:00,2026-03-27T00:00:00,1329.996518
ORD816,Juan,Pork,Grilled,Laguna,GCash,Pending,2,285.4488297,2026-03-27T00:00:00,2026-03-28T00:00:00,570.8976595
ORD817,Juan,Burger,Grilled,Manila,Card,Cancelled,4,413.7085197,2026-03-28T00:00:00,2026-03-29T00:00:00,1654.834079
ORD818,Jose,Pork,Grilled,Cavite,Cash,Cancelled,3,478.7520785,2026-03-29T00:00:00,2026-03-30T00:00:00,1436.256236
ORD819,Ana,BBQ,Fried,Cavite,Card,Completed,4,210.068045,2026-03-30T00:00:00,2026-03-31T00:00:00,840.27218
ORD820,Juan,BBQ,Fried,Laguna,Cash,Completed,3,259.1841386,2026-03-31T00:00:00,2026-04-01T00:00:00,777.5524157
ORD821,Ana,Pork,Fried,Cavite,Card,Cancelled,3,472.591597,2026-04-01T00:00:00,2026-04-02T00:00:00,1417.774791
ORD822,Maria,BBQ,Fast Food,Manila,GCash,Cancelled,2,235.2923869,2026-04-02T00:00:00,2026-04-03T00:00:00,470.5847739
ORD823,Pedro,Burger,Grilled,Laguna,GCash,Completed,3,465.5505161,2026-04-03T00:00:00,2026-04-04T00:00:00,1396.651548
ORD824,Juan,Steak,Fast Food,Laguna,GCash,Cancelled,1,492.4179449,2026-04-04T00:00:00,2026-04-05T00:00:00,492.4179449
ORD825,Jose,Burger,Fried,Manila,Card,Pending,1,364.7242914,2026-04-05T00:00:00,2026-04-06T00:00:00,364.7242914
ORD826,Maria,Burger,Fast Food,Laguna,Cash,Pending,2,426.7561158,2026-04-06T00:00:00,2026-04-07T00:00:00,853.5122316
ORD827,Ana,BBQ,Grilled,Cavite,Cash,Pending,4,399.8182257,2026-04-07T00:00:00,2026-04-08T00:00:00,1599.272903
ORD828,Maria,Steak,Grilled,Cavite,GCash,Cancelled,4,379.813703,2026-04-08T00:00:00,2026-04-09T00:00:00,1519.254812
ORD829,Juan,BBQ,Fried,Manila,GCash,Completed,4,222.7724292,2026-04-09T00:00:00,2026-04-10T00:00:00,891.0897168
ORD830,Ana,Chicken,Fried,Cavite,GCash,Cancelled,1,122.8377352,2026-04-10T00:00:00,2026-04-11T00:00:00,122.8377352
ORD831,Pedro,BBQ,Fast Food,Manila,GCash,Cancelled,4,237.220693,2026-04-11T00:00:00,2026-04-12T00:00:00,948.882772
ORD832,Maria,BBQ,Fried,Manila,Cash,Completed,4,366.7743941,2026-04-12T00:00:00,2026-04-13T00:00:00,1467.097576
ORD833,Juan,BBQ,Fried,Cavite,Card,Completed,2,141.0116793,2026-04-13T00:00:00,2026-04-14T00:00:00,282.0233586
ORD834,Jose,Steak,Grilled,Manila,Card,Completed,4,104.7671932,2026-04-14T00:00:00,2026-04-15T00:00:00,419.0687728
ORD835,Ana,BBQ,Fried,Cavite,Card,Pending,1,155.876949,2026-04-15T00:00:00,2026-04-16T00:00:00,155.876949
ORD836,Maria,Steak,Fried,Laguna,Card,Cancelled,1,386.2943706,2026-04-16T00:00:00,2026-04-17T00:00:00,386.2943706
ORD837,Maria,Pork,Grilled,Laguna,GCash,Completed,1,489.1174807,2026-04-17T00:00:00,2026-04-18T00:00:00,489.1174807
ORD838,Pedro,Chicken,Grilled,Manila,GCash,Cancelled,2,493.2258798,2026-04-18T00:00:00,2026-04-19T00:00:00,986.4517597
ORD839,Pedro,Steak,Fast Food,Cavite,GCash,Pending,2,297.5916597,2026-04-19T00:00:00,2026-04-20T00:00:00,595.1833193
ORD840,Jose,Pork,Fried,Cavite,Card,Pending,3,447.7409204,2026-04-20T00:00:00,2026-04-21T00:00:00,1343.222761
ORD841,Jose,Steak,Grilled,Laguna,GCash,Completed,4,394.7305823,2026-04-21T00:00:00,2026-04-22T00:00:00,1578.922329
ORD842,Juan,Steak,Fast Food,Laguna,GCash,Completed,2,300.4160948,2026-04-22T00:00:00,2026-04-23T00:00:00,600.8321896
ORD843,Juan,Chicken,Fast Food,Cavite,Cash,Cancelled,1,329.1042132,2026-04-23T00:00:00,2026-04-24T00:00:00,329.1042132
ORD844,Jose,Burger,Fried,Manila,Cash,Completed,1,154.8908586,2026-04-24T00:00:00,2026-04-25T00:00:00,154.8908586
ORD845,Jose,Burger,Fried,Laguna,GCash,Cancelled,2,475.0645842,2026-04-25T00:00:00,2026-04-26T00:00:00,950.1291685
ORD846,Ana,Steak,Fast Food,Manila,Cash,Completed,2,240.7719083,2026-04-26T00:00:00,2026-04-27T00:00:00,481.5438166
ORD847,Pedro,BBQ,Grilled,Manila,Cash,Cancelled,2,278.4597026,2026-04-27T00:00:00,2026-04-28T00:00:00,556.9194052
ORD848,Juan,Pork,Fast Food,Laguna,GCash,Cancelled,3,368.6640924,2026-04-28T00:00:00,2026-04-29T00:00:00,1105.992277
ORD849,Pedro,BBQ,Fried,Manila,GCash,Cancelled,1,233.5609886,2026-04-29T00:00:00,2026-04-30T00:00:00,233.5609886
ORD850,Pedro,BBQ,Grilled,Manila,GCash,Cancelled,3,201.7036644,2026-04-30T00:00:00,2026-05-01T00:00:00,605.1109932
ORD851,Jose,Steak,Grilled,Cavite,GCash,Pending,3,352.4197573,2026-05-01T00:00:00,2026-05-02T00:00:00,1057.259272
ORD852,Ana,Steak,Fast Food,Manila,Card,Cancelled,4,109.9936329,2026-05-02T00:00:00,2026-05-03T00:00:00,439.9745317
ORD853,Maria,Steak,Fried,Cavite,Card,Completed,1,388.2900448,2026-05-03T00:00:00,2026-05-04T00:00:00,388.2900448
ORD854,Ana,Steak,Fast Food,Laguna,GCash,Pending,1,305.609348,2026-05-04T00:00:00,2026-05-05T00:00:00,305.609348
ORD855,Ana,Burger,Fast Food,Laguna,Cash,Pending,2,342.3014922,2026-05-05T00:00:00,2026-05-06T00:00:00,684.6029844
ORD856,Pedro,Steak,Fast Food,Cavite,GCash,Cancelled,2,352.7520637,2026-05-06T00:00:00,2026-05-07T00:00:00,705.5041274
ORD857,Ana,Burger,Grilled,Laguna,GCash,Pending,4,310.8200626,2026-05-07T00:00:00,2026-05-08T00:00:00,1243.28025
ORD858,Juan,Burger,Grilled,Manila,Cash,Cancelled,3,333.013511,2026-05-08T00:00:00,2026-05-09T00:00:00,999.0405329
ORD859,Pedro,Steak,Fried,Manila,Card,Completed,2,373.5152804,2026-05-09T00:00:00,2026-05-10T00:00:00,747.0305607
ORD860,Juan,Chicken,Fried,Manila,GCash,Cancelled,2,401.2475389,2026-05-10T00:00:00,2026-05-11T00:00:00,802.4950777
ORD861,Maria,Pork,Fast Food,Laguna,GCash,Pending,1,390.9809565,2026-05-11T00:00:00,2026-05-12T00:00:00,390.9809565
ORD862,Pedro,BBQ,Fast Food,Manila,Card,Completed,1,447.8465831,2026-05-12T00:00:00,2026-05-13T00:00:00,447.8465831
ORD863,Maria,Burger,Fast Food,Laguna,Card,Cancelled,2,175.7773733,2026-05-13T00:00:00,2026-05-14T00:00:00,351.5547465
ORD864,Pedro,Pork,Fried,Manila,Cash,Completed,1,260.4591878,2026-05-14T00:00:00,2026-05-15T00:00:00,260.4591878
ORD865,Jose,Chicken,Grilled,Cavite,Card,Completed,4,479.1184264,2026-05-15T00:00:00,2026-05-16T00:00:00,1916.473706
ORD866,Ana,BBQ,Grilled,Laguna,Card,Pending,2,258.6362298,2026-05-16T00:00:00,2026-05-17T00:00:00,517.2724595
ORD867,Jose,BBQ,Fast Food,Laguna,Card,Completed,1,149.9480308,2026-05-17T00:00:00,2026-05-18T00:00:00,149.9480308
ORD868,Maria,Burger,Fast Food,Manila,Cash,Pending,4,310.1780505,2026-05-18T00:00:00,2026-05-19T00:00:00,1240.712202
ORD869,Ana,Steak,Fast Food,Laguna,Card,Completed,1,143.796389,2026-05-19T00:00:00,2026-05-20T00:00:00,143.796389
ORD870,Pedro,Chicken,Fast Food,Laguna,Card,Cancelled,1,181.1412955,2026-05-20T00:00:00,2026-05-21T00:00:00,181.1412955
ORD871,Ana,Burger,Fried,Cavite,Cash,Completed,1,499.3275026,2026-05-21T00:00:00,2026-05-22T00:00:00,499.3275026
ORD872,Juan,Chicken,Grilled,Cavite,Card,Cancelled,2,316.5450554,2026-05-22T00:00:00,2026-05-23T00:00:00,633.0901107
ORD873,Ana,Steak,Fast Food,Manila,Card,Cancelled,3,213.6233556,2026-05-23T00:00:00,2026-05-24T00:00:00,640.8700668
ORD874,Juan,Steak,Fried,Cavite,Cash,Completed,1,497.9099818,2026-05-24T00:00:00,2026-05-25T00:00:00,497.9099818
ORD875,Ana,Burger,Fast Food,Manila,GCash,Cancelled,4,486.6235674,2026-05-25T00:00:00,2026-05-26T00:00:00,1946.49427
ORD876,Juan,Steak,Fast Food,Manila,Cash,Completed,2,276.2956164,2026-05-26T00:00:00,2026-05-27T00:00:00,552.5912329
ORD877,Maria,Pork,Grilled,Manila,Card,Completed,2,204.1612435,2026-05-27T00:00:00,2026-05-28T00:00:00,408.322487
ORD878,Jose,BBQ,Fast Food,Laguna,Card,Cancelled,4,435.3598552,2026-05-28T00:00:00,2026-05-29T00:00:00,1741.439421
ORD879,Pedro,Burger,Grilled,Cavite,Card,Cancelled,1,386.2482868,2026-05-29T00:00:00,2026-05-30T00:00:00,386.2482868
ORD880,Ana,Chicken,Grilled,Manila,Cash,Pending,3,374.776574,2026-05-30T00:00:00,2026-05-31T00:00:00,1124.329722
ORD881,Jose,Pork,Grilled,Cavite,Card,Cancelled,1,457.2454965,2026-05-31T00:00:00,2026-06-01T00:00:00,457.2454965
ORD882,Pedro,Burger,Fried,Manila,Card,Pending,4,375.7668535,2026-06-01T00:00:00,2026-06-02T00:00:00,1503.067414
ORD883,Pedro,Steak,Fried,Cavite,Cash,Cancelled,2,213.5191772,2026-06-02T00:00:00,2026-06-03T00:00:00,427.0383544
ORD884,Juan,Steak,Grilled,Cavite,GCash,Completed,3,377.5452648,2026-06-03T00:00:00,2026-06-04T00:00:00,1132.635794
ORD885,Maria,Steak,Fast Food,Manila,GCash,Cancelled,2,222.3254045,2026-06-04T00:00:00,2026-06-05T00:00:00,444.650809
ORD886,Maria,Steak,Grilled,Laguna,Card,Completed,4,403.6955919,2026-06-05T00:00:00,2026-06-06T00:00:00,1614.782367
ORD887,Jose,Chicken,Fast Food,Cavite,Cash,Completed,1,347.8991418,2026-06-06T00:00:00,2026-06-07T00:00:00,347.8991418
ORD888,Maria,Pork,Grilled,Laguna,Card,Completed,3,130.9646208,2026-06-07T00:00:00,2026-06-08T00:00:00,392.8938624
ORD889,Ana,BBQ,Fast Food,Laguna,Cash,Pending,2,305.134145,2026-06-08T00:00:00,2026-06-09T00:00:00,610.2682899
ORD890,Maria,Chicken,Fried,Manila,Cash,Cancelled,2,237.3203877,2026-06-09T00:00:00,2026-06-10T00:00:00,474.6407754
ORD891,Jose,Chicken,Fast Food,Manila,GCash,Completed,2,231.4282531,2026-06-10T00:00:00,2026-06-11T00:00:00,462.8565062
ORD892,Maria,BBQ,Grilled,Manila,GCash,Completed,1,340.902521,2026-06-11T00:00:00,2026-06-12T00:00:00,340.902521
ORD893,Ana,BBQ,Fried,Cavite,Cash,Pending,3,228.9299298,2026-06-12T00:00:00,2026-06-13T00:00:00,686.7897894
ORD894,Juan,Steak,Fast Food,Manila,Card,Cancelled,1,410.7574993,2026-06-13T00:00:00,2026-06-14T00:00:00,410.7574993
ORD895,Jose,Chicken,Fast Food,Manila,GCash,Cancelled,1,128.3165744,2026-06-14T00:00:00,2026-06-15T00:00:00,128.3165744
ORD896,Juan,Burger,Fast Food,Cavite,Card,Pending,1,364.155301,2026-06-15T00:00:00,2026-06-16T00:00:00,364.155301
ORD897,Juan,BBQ,Fast Food,Cavite,GCash,Pending,4,423.6779215,2026-06-16T00:00:00,2026-06-17T00:00:00,1694.711686
ORD898,Juan,BBQ,Fast Food,Manila,GCash,Cancelled,4,369.132676,2026-06-17T00:00:00,2026-06-18T00:00:00,1476.530704
ORD899,Pedro,Pork,Fried,Manila,Card,Pending,4,298.891678,2026-06-18T00:00:00,2026-06-19T00:00:00,1195.566712
ORD900,Pedro,Burger,Fried,Manila,GCash,Cancelled,3,480.1228055,2026-06-19T00:00:00,2026-06-20T00:00:00,1440.368416
ORD901,Juan,Burger,Fried,Manila,GCash,Cancelled,1,219.9753959,2026-06-20T00:00:00,2026-06-21T00:00:00,219.9753959
ORD902,Jose,BBQ,Fried,Laguna,Card,Completed,1,107.667155,2026-06-21T00:00:00,2026-06-22T00:00:00,107.667155
ORD903,Ana,Steak,Grilled,Laguna,GCash,Completed,4,272.7957486,2026-06-22T00:00:00,2026-06-23T00:00:00,1091.182994
ORD904,Ana,Pork,Fried,Manila,GCash,Cancelled,1,113.2047744,2026-06-23T00:00:00,2026-06-24T00:00:00,113.2047744
ORD905,Maria,Burger,Fast Food,Laguna,GCash,Cancelled,1,481.574701,2026-06-24T00:00:00,2026-06-25T00:00:00,481.574701
ORD906,Jose,BBQ,Fast Food,Cavite,Card,Cancelled,2,183.9672183,2026-06-25T00:00:00,2026-06-26T00:00:00,367.9344366
ORD907,Pedro,Burger,Fried,Laguna,Cash,Cancelled,1,415.5708096,2026-06-26T00:00:00,2026-06-27T00:00:00,415.5708096
ORD908,Juan,Pork,Fast Food,Laguna,Card,Cancelled,2,409.8288333,2026-06-27T00:00:00,2026-06-28T00:00:00,819.6576665
ORD909,Maria,Pork,Fried,Manila,Cash,Cancelled,1,187.0915599,2026-06-28T00:00:00,2026-06-29T00:00:00,187.0915599
ORD910,Ana,Chicken,Fast Food,Laguna,GCash,Pending,3,348.4906122,2026-06-29T00:00:00,2026-06-30T00:00:00,1045.471837
ORD911,Pedro,BBQ,Grilled,Laguna,Cash,Cancelled,4,119.2315874,2026-06-30T00:00:00,2026-07-01T00:00:00,476.9263496
ORD912,Pedro,Pork,Grilled,Laguna,Card,Pending,2,293.4298343,2026-07-01T00:00:00,2026-07-02T00:00:00,586.8596686
ORD913,Juan,Chicken,Fried,Laguna,Card,Pending,4,105.8588509,2026-07-02T00:00:00,2026-07-03T00:00:00,423.4354036
ORD914,Ana,Chicken,Fried,Cavite,GCash,Cancelled,2,468.4575521,2026-07-03T00:00:00,2026-07-04T00:00:00,936.9151041
ORD915,Jose,Burger,Fried,Manila,Cash,Cancelled,2,490.4344097,2026-07-04T00:00:00,2026-07-05T00:00:00,980.8688194
ORD916,Pedro,Burger,Fast Food,Manila,GCash,Pending,2,188.9131067,2026-07-05T00:00:00,2026-07-06T00:00:00,377.8262133
ORD917,Juan,Chicken,Fried,Cavite,GCash,Pending,3,183.2424138,2026-07-06T00:00:00,2026-07-07T00:00:00,549.7272415
ORD918,Jose,Burger,Grilled,Laguna,Card,Cancelled,1,401.4880706,2026-07-07T00:00:00,2026-07-08T00:00:00,401.4880706
ORD919,Ana,Pork,Fast Food,Cavite,Cash,Cancelled,2,201.3517595,2026-07-08T00:00:00,2026-07-09T00:00:00,402.7035191
ORD920,Pedro,Steak,Fried,Laguna,Cash,Pending,3,458.0306237,2026-07-09T00:00:00,2026-07-10T00:00:00,1374.091871
ORD921,Jose,Pork,Fast Food,Cavite,Cash,Pending,2,329.5716544,2026-07-10T00:00:00,2026-07-11T00:00:00,659.1433089
ORD922,Jose,Chicken,Fast Food,Manila,Cash,Pending,1,240.3110492,2026-07-11T00:00:00,2026-07-12T00:00:00,240.3110492
ORD923,Jose,Chicken,Fried,Manila,GCash,Completed,2,433.0774985,2026-07-12T00:00:00,2026-07-13T00:00:00,866.1549971
ORD924,Pedro,Pork,Fast Food,Manila,GCash,Pending,3,297.3626802,2026-07-13T00:00:00,2026-07-14T00:00:00,892.0880405
ORD925,Pedro,Burger,Grilled,Laguna,Card,Completed,1,464.6531655,2026-07-14T00:00:00,2026-07-15T00:00:00,464.6531655
ORD926,Maria,Burger,Grilled,Laguna,GCash,Cancelled,3,471.2056947,2026-07-15T00:00:00,2026-07-16T00:00:00,1413.617084
ORD927,Ana,Chicken,Fast Food,Cavite,GCash,Cancelled,1,166.1680609,2026-07-16T00:00:00,2026-07-17T00:00:00,166.1680609
ORD928,Juan,BBQ,Fried,Cavite,Card,Pending,1,100.9293625,2026-07-17T00:00:00,2026-07-18T00:00:00,100.9293625
ORD929,Jose,Burger,Fast Food,Manila,Card,Cancelled,4,493.5723761,2026-07-18T00:00:00,2026-07-19T00:00:00,1974.289504
ORD930,Maria,Pork,Grilled,Laguna,Card,Cancelled,4,462.4550145,2026-07-19T00:00:00,2026-07-20T00:00:00,1849.820058
ORD931,Juan,Burger,Fast Food,Cavite,GCash,Cancelled,4,122.1780943,2026-07-20T00:00:00,2026-07-21T00:00:00,488.7123771
ORD932,Maria,Pork,Fast Food,Laguna,GCash,Cancelled,1,433.2137056,2026-07-21T00:00:00,2026-07-22T00:00:00,433.2137056
ORD933,Pedro,Chicken,Grilled,Laguna,Card,Completed,2,283.121973,2026-07-22T00:00:00,2026-07-23T00:00:00,566.243946
ORD934,Jose,Burger,Fast Food,Manila,Card,Completed,3,203.584642,2026-07-23T00:00:00,2026-07-24T00:00:00,610.753926
ORD935,Juan,Pork,Fast Food,Manila,Card,Pending,3,451.4986095,2026-07-24T00:00:00,2026-07-25T00:00:00,1354.495828
ORD936,Juan,Chicken,Fried,Laguna,GCash,Pending,3,178.666893,2026-07-25T00:00:00,2026-07-26T00:00:00,536.0006789
ORD937,Juan,BBQ,Fried,Laguna,GCash,Pending,4,478.9199998,2026-07-26T00:00:00,2026-07-27T00:00:00,1915.679999
ORD938,Juan,Pork,Grilled,Laguna,Cash,Cancelled,1,182.2485951,2026-07-27T00:00:00,2026-07-28T00:00:00,182.2485951
ORD939,Juan,BBQ,Grilled,Laguna,GCash,Cancelled,4,345.4732751,2026-07-28T00:00:00,2026-07-29T00:00:00,1381.8931
ORD940,Maria,BBQ,Grilled,Manila,GCash,Completed,2,189.2345338,2026-07-29T00:00:00,2026-07-30T00:00:00,378.4690676
ORD941,Jose,Steak,Fried,Cavite,GCash,Completed,1,318.267466,2026-07-30T00:00:00,2026-07-31T00:00:00,318.267466
ORD942,Pedro,Burger,Grilled,Manila,Card,Pending,3,373.590052,2026-07-31T00:00:00,2026-08-01T00:00:00,1120.770156
ORD943,Pedro,Pork,Grilled,Cavite,GCash,Completed,4,176.0911723,2026-08-01T00:00:00,2026-08-02T00:00:00,704.3646893
ORD944,Pedro,BBQ,Grilled,Laguna,Card,Completed,4,308.3543131,2026-08-02T00:00:00,2026-08-03T00:00:00,1233.417252
ORD945,Pedro,Steak,Fried,Cavite,Cash,Completed,2,287.6238978,2026-08-03T00:00:00,2026-08-04T00:00:00,575.2477955
ORD946,Maria,Chicken,Fast Food,Manila,Cash,Completed,2,128.4149686,2026-08-04T00:00:00,2026-08-05T00:00:00,256.8299371
ORD947,Ana,Pork,Grilled,Manila,Card,Completed,4,427.3231271,2026-08-05T00:00:00,2026-08-06T00:00:00,1709.292508
ORD948,Jose,BBQ,Fast Food,Laguna,Card,Pending,2,234.2729603,2026-08-06T00:00:00,2026-08-07T00:00:00,468.5459205
ORD949,Juan,Burger,Grilled,Manila,Card,Pending,3,329.832879,2026-08-07T00:00:00,2026-08-08T00:00:00,989.4986371
ORD950,Ana,Steak,Fast Food,Laguna,GCash,Completed,2,305.913694,2026-08-08T00:00:00,2026-08-09T00:00:00,611.8273879
ORD951,Pedro,BBQ,Fried,Manila,Cash,Pending,2,305.3042018,2026-08-09T00:00:00,2026-08-10T00:00:00,610.6084037
ORD952,Ana,Burger,Fried,Manila,Card,Cancelled,4,142.8889577,2026-08-10T00:00:00,2026-08-11T00:00:00,571.5558307
ORD953,Jose,BBQ,Grilled,Laguna,GCash,Completed,4,269.3928037,2026-08-11T00:00:00,2026-08-12T00:00:00,1077.571215
ORD954,Juan,Pork,Fast Food,Cavite,Cash,Cancelled,1,280.9467037,2026-08-12T00:00:00,2026-08-13T00:00:00,280.9467037
ORD955,Juan,Pork,Fried,Manila,GCash,Pending,1,393.4571361,2026-08-13T00:00:00,2026-08-14T00:00:00,393.4571361
ORD956,Jose,Pork,Grilled,Cavite,Cash,Pending,4,436.0075328,2026-08-14T00:00:00,2026-08-15T00:00:00,1744.030131
ORD957,Jose,Steak,Grilled,Manila,GCash,Cancelled,2,317.9929112,2026-08-15T00:00:00,2026-08-16T00:00:00,635.9858225
ORD958,Pedro,Pork,Fried,Manila,Cash,Pending,2,134.7131816,2026-08-16T00:00:00,2026-08-17T00:00:00,269.4263633
ORD959,Juan,Burger,Fried,Manila,Cash,Completed,1,194.7397882,2026-08-17T00:00:00,2026-08-18T00:00:00,194.7397882
ORD960,Ana,BBQ,Grilled,Manila,GCash,Cancelled,1,165.9736107,2026-08-18T00:00:00,2026-08-19T00:00:00,165.9736107
ORD961,Maria,Chicken,Fast Food,Cavite,Card,Completed,1,149.8460253,2026-08-19T00:00:00,2026-08-20T00:00:00,149.8460253
ORD962,Maria,Burger,Fast Food,Cavite,Cash,Cancelled,3,246.3597194,2026-08-20T00:00:00,2026-08-21T00:00:00,739.0791583
ORD963,Jose,Burger,Fast Food,Manila,Card,Pending,3,191.7574009,2026-08-21T00:00:00,2026-08-22T00:00:00,575.2722026
ORD964,Pedro,Pork,Grilled,Manila,GCash,Cancelled,1,187.3212447,2026-08-22T00:00:00,2026-08-23T00:00:00,187.3212447
ORD965,Maria,Steak,Fried,Cavite,Card,Cancelled,2,121.8772698,2026-08-23T00:00:00,2026-08-24T00:00:00,243.7545397
ORD966,Juan,BBQ,Grilled,Laguna,Card,Completed,1,107.0680179,2026-08-24T00:00:00,2026-08-25T00:00:00,107.0680179
ORD967,Jose,Steak,Fried,Laguna,Card,Pending,3,141.1072971,2026-08-25T00:00:00,2026-08-26T00:00:00,423.3218912
ORD968,Ana,BBQ,Fast Food,Cavite,Card,Completed,2,168.8789918,2026-08-26T00:00:00,2026-08-27T00:00:00,337.7579835
ORD969,Jose,BBQ,Fast Food,Manila,Card,Pending,3,272.3934915,2026-08-27T00:00:00,2026-08-28T00:00:00,817.1804746
ORD970,Ana,Steak,Fried,Manila,Cash,Completed,2,304.2081045,2026-08-28T00:00:00,2026-08-29T00:00:00,608.416209
ORD971,Jose,Burger,Fried,Laguna,Cash,Cancelled,3,156.2367673,2026-08-29T00:00:00,2026-08-30T00:00:00,468.7103018
ORD972,Jose,BBQ,Grilled,Laguna,Cash,Completed,2,269.9133366,2026-08-30T00:00:00,2026-08-31T00:00:00,539.8266732
ORD973,Jose,Steak,Fast Food,Cavite,GCash,Pending,2,236.6995369,2026-08-31T00:00:00,2026-09-01T00:00:00,473.3990739
ORD974,Ana,BBQ,Grilled,Laguna,Card,Pending,2,173.3694574,2026-09-01T00:00:00,2026-09-02T00:00:00,346.7389148
ORD975,Ana,Chicken,Grilled,Cavite,Cash,Cancelled,2,102.7362993,2026-09-02T00:00:00,2026-09-03T00:00:00,205.4725985
